Date,Time (GMT),Verified (ft),Verified (ft) Max
2011-05-03,05:12,0.23,0.23
2011-05-03,11:30,1.78,1.78
2011-05-03,19:06,0.36,0.36
2011-05-03,23:54,1.16,1.16
2011-05-04,05:36,0.19,0.19
2011-05-04,11:18,1.29,1.29
2011-05-04,19:42,-0.66,-0.66
2011-05-04,22:12,-0.53,-0.53
2011-05-05,06:18,-1.39,-1.39
2011-05-05,12:48,0.16,0.16
2011-05-05,20:00,-1.21,-1.21
2011-05-06,01:42,-0.06,-0.06
2011-05-06,05:42,-0.44,-0.44
2011-05-06,13:12,1.36,1.36
2011-05-06,20:42,0.05,0.05
2011-05-07,02:30,0.85,0.85
2011-05-07,07:42,-0.15,-0.15
2011-05-07,14:18,1.29,1.29
2011-05-07,21:36,-0.28,-0.28
2011-05-08,01:54,0.68,0.68
2011-05-08,08:12,-0.21,-0.21
2011-05-08,14:42,1.36,1.36
2011-05-08,22:06,0.03,0.03
2011-05-09,03:18,0.95,0.95
2011-05-09,09:42,0,0.0
2011-05-09,15:18,1.2,1.2
2011-05-09,22:54,-0.37,-0.37
2011-05-10,04:36,0.74,0.74
2011-05-10,10:18,-0.11,-0.11
2011-05-10,16:36,1.03,1.03
2011-05-10,23:24,-0.04,-0.04
2011-05-11,06:36,1.75,1.75
2011-05-11,11:06,1.46,1.46
2011-05-11,17:06,2.44,2.44
2011-05-12,00:24,0.96,0.96
2011-05-12,06:18,2.48,2.48
2011-05-12,13:18,1.31,1.31
2011-05-12,18:36,2.21,2.21
2011-05-13,01:24,0.89,0.89
2011-05-13,07:12,2.55,2.55
2011-05-13,14:12,1.52,1.52
2011-05-13,19:18,2.42,2.42
2011-05-14,02:12,1.23,1.23
2011-05-14,08:18,2.59,2.59
2011-05-14,15:30,1.08,1.08
2011-05-14,20:36,1.92,1.92
2011-05-15,03:00,0.49,0.49
2011-05-15,09:18,2.34,2.34
2011-05-15,16:36,0.61,0.61
2011-05-15,21:42,1.52,1.52
2011-05-16,03:54,0.29,0.29
2011-05-16,09:54,2.05,2.05
2011-05-16,17:24,0.15,0.15
2011-05-16,22:30,1.17,1.17
2011-05-17,04:18,0.2,0.2
2011-05-17,10:54,2.36,2.36
2011-05-17,18:00,0.8,0.8
2011-05-17,23:30,2.03,2.03
2011-05-18,05:06,0.82,0.82
2011-05-18,11:42,2.82,2.82
2011-05-18,19:30,0.68,0.68
2011-05-19,00:18,1.54,1.54
2011-05-19,06:24,0.5,0.5
2011-05-19,12:42,2.33,2.33
2011-05-19,20:06,0.4,0.4
2011-05-20,00:42,1.23,1.23
2011-05-20,07:30,-0.05,-0.05
2011-05-20,13:42,1.68,1.68
2011-05-20,21:06,-0.15,-0.15
2011-05-21,01:42,0.93,0.93
2011-05-21,08:12,-0.21,-0.21
2011-05-21,14:24,1.35,1.35
2011-05-21,21:48,-0.26,-0.26
2011-05-22,03:18,0.84,0.84
2011-05-22,09:06,0.02,0.02
2011-05-22,14:54,1.58,1.58
2011-05-22,22:42,0.08,0.08
2011-05-23,04:42,1.39,1.39
2011-05-23,08:18,1.02,1.02
2011-05-23,16:12,2.28,2.28
2011-05-23,23:30,1.06,1.06
2011-05-24,04:18,1.83,1.83
2011-05-24,12:18,0.56,0.56
2011-05-24,16:18,1.14,1.14
2011-05-25,00:12,-0.31,-0.31
2011-05-25,05:54,0.78,0.78
2011-05-25,12:36,-0.18,-0.18
2011-05-25,18:12,0.9,0.9
2011-05-26,00:12,0.12,0.12
2011-05-26,06:48,1.55,1.55
2011-05-26,13:00,0.91,0.91
2011-05-26,18:12,1.62,1.62
2011-05-27,01:12,0.64,0.64
2011-05-27,06:54,1.65,1.65
2011-05-27,14:36,0.62,0.62
2011-05-27,19:30,1.13,1.13
2011-05-28,01:42,0.54,0.54
2011-05-28,07:42,1.73,1.73
2011-05-28,15:30,0.29,0.29
2011-05-28,20:06,0.85,0.85
2011-05-29,00:54,0.24,0.24
2011-05-29,08:54,1.84,1.84
2011-05-29,16:24,0.49,0.49
2011-05-29,21:06,1,1.0
2011-05-30,03:12,0,0.0
2011-05-30,09:42,1.55,1.55
2011-05-30,17:18,0.01,0.01
2011-05-30,21:36,0.47,0.47
2011-05-31,04:06,-0.51,-0.51
2011-05-31,10:24,1.16,1.16
2011-05-31,17:42,-0.38,-0.38
2011-05-31,22:42,0.4,0.4
2011-06-01,03:48,-0.31,-0.31
2011-06-01,11:06,1.52,1.52
2011-06-01,18:12,0.11,0.11
2011-06-01,23:18,0.94,0.94
2011-06-02,05:18,-0.18,-0.18
2011-06-02,10:54,1.33,1.33
2011-06-02,20:00,-1.11,-1.11
2011-06-03,00:06,-0.55,-0.55
2011-06-03,05:30,-1.26,-1.26
2011-06-03,12:42,0.11,0.11
2011-06-03,19:24,-1.06,-1.06
2011-06-04,01:18,0.18,0.18
2011-06-04,06:24,-0.63,-0.63
2011-06-04,13:12,0.94,0.94
2011-06-04,20:12,-0.44,-0.44
2011-06-05,01:42,0.73,0.73
2011-06-05,06:48,-0.1,-0.1
2011-06-05,13:42,1.7,1.7
2011-06-05,21:18,0.02,0.02
2011-06-06,02:42,0.97,0.97
2011-06-06,07:12,0.19,0.19
2011-06-06,14:30,1.71,1.71
2011-06-06,22:06,-0.02,-0.02
2011-06-07,03:12,0.85,0.85
2011-06-07,08:24,0.11,0.11
2011-06-07,15:18,1.48,1.48
2011-06-07,22:18,0.06,0.06
2011-06-08,04:12,1.39,1.39
2011-06-08,10:12,0.39,0.39
2011-06-08,15:54,1.33,1.33
2011-06-08,23:12,-0.24,-0.24
2011-06-09,05:06,1.19,1.19
2011-06-09,11:36,0.05,0.05
2011-06-09,17:12,1.19,1.19
2011-06-09,23:54,0.03,0.03
2011-06-10,06:00,1.64,1.64
2011-06-10,12:54,0.09,0.09
2011-06-10,17:48,0.88,0.88
2011-06-11,00:42,-0.41,-0.41
2011-06-11,07:12,1.53,1.53
2011-06-11,14:18,0.03,0.03
2011-06-11,19:30,1,1.0
2011-06-12,01:18,0.13,0.13
2011-06-12,07:36,1.98,1.98
2011-06-12,15:36,0.35,0.35
2011-06-12,20:12,1.1,1.1
2011-06-13,01:36,0.05,0.05
2011-06-13,08:36,1.64,1.64
2011-06-13,16:42,-0.47,-0.47
2011-06-13,21:12,0.19,0.19
2011-06-14,02:42,-0.68,-0.68
2011-06-14,09:48,1.23,1.23
2011-06-14,17:18,-0.38,-0.38
2011-06-14,22:12,0.51,0.51
2011-06-15,05:12,-0.74,-0.74
2011-06-15,11:06,1.06,1.06
2011-06-15,17:42,-0.07,-0.07
2011-06-15,23:18,1.02,1.02
2011-06-16,04:48,-0.02,-0.02
2011-06-16,11:42,2.02,2.02
2011-06-16,18:24,0.81,0.81
2011-06-17,00:48,2.05,2.05
2011-06-17,05:54,1.58,1.58
2011-06-17,11:30,2.77,2.77
2011-06-17,20:36,0.45,0.45
2011-06-18,00:24,0.88,0.88
2011-06-18,06:42,-0.32,-0.32
2011-06-18,13:12,1.47,1.47
2011-06-18,20:24,0.02,0.02
2011-06-19,01:42,1.19,1.19
2011-06-19,07:42,0.13,0.13
2011-06-19,14:12,1.57,1.57
2011-06-19,21:12,0.06,0.06
2011-06-20,02:36,1.06,1.06
2011-06-20,07:42,0.29,0.29
2011-06-20,15:06,2.02,2.02
2011-06-20,22:06,0.72,0.72
2011-06-21,03:18,1.45,1.45
2011-06-21,08:48,0.61,0.61
2011-06-21,15:12,1.64,1.64
2011-06-21,22:06,0.44,0.44
2011-06-22,04:36,1.76,1.76
2011-06-22,11:18,0.84,0.84
2011-06-22,15:42,1.3,1.3
2011-06-22,23:12,0.1,0.1
2011-06-23,05:12,1.39,1.39
2011-06-23,11:42,0.43,0.43
2011-06-23,17:00,1.14,1.14
2011-06-23,22:48,0.2,0.2
2011-06-24,05:48,1.45,1.45
2011-06-24,12:36,0.57,0.57
2011-06-24,17:42,1.15,1.15
2011-06-24,23:54,0.28,0.28
2011-06-25,06:18,1.74,1.74
2011-06-25,14:00,0.52,0.52
2011-06-25,18:18,0.8,0.8
2011-06-25,23:54,0,0.0
2011-06-26,08:00,1.68,1.68
2011-06-26,15:12,0.56,0.56
2011-06-26,18:36,0.81,0.81
2011-06-27,01:36,0.11,0.11
2011-06-27,08:24,1.57,1.57
2011-06-27,15:18,0.52,0.52
2011-06-27,19:48,0.9,0.9
2011-06-28,02:30,-0.07,-0.07
2011-06-28,09:12,1.49,1.49
2011-06-28,16:06,0.22,0.22
2011-06-28,21:06,0.88,0.88
2011-06-29,02:30,-0.06,-0.06
2011-06-29,09:42,1.57,1.57
2011-06-29,17:18,-0.12,-0.12
2011-06-29,21:48,0.45,0.45
2011-06-30,04:18,-0.48,-0.48
2011-06-30,10:36,1.1,1.1
2011-06-30,17:48,-0.14,-0.14
2011-06-30,23:12,0.71,0.71
2011-07-01,04:42,-0.22,-0.22
2011-07-01,11:18,1.51,1.51
2011-07-01,18:42,-0.17,-0.17
2011-07-01,23:48,0.48,0.48
2011-07-02,05:00,-0.52,-0.52
2011-07-02,12:12,1.44,1.44
2011-07-02,19:12,0.06,0.06
2011-07-03,00:36,0.99,0.99
2011-07-03,05:48,-0.01,-0.01
2011-07-03,12:48,1.85,1.85
2011-07-03,20:12,0.34,0.34
2011-07-04,00:54,1.15,1.15
2011-07-04,07:24,-0.1,-0.1
2011-07-04,13:12,1.45,1.45
2011-07-04,20:18,-0.16,-0.16
2011-07-05,01:48,1.03,1.03
2011-07-05,07:54,-0.12,-0.12
2011-07-05,14:36,1.22,1.22
2011-07-05,20:54,-0.19,-0.19
2011-07-06,03:06,1.3,1.3
2011-07-06,09:06,0.23,0.23
2011-07-06,15:00,1.43,1.43
2011-07-06,21:54,-0.01,-0.01
2011-07-07,03:42,1.39,1.39
2011-07-07,10:42,0.08,0.08
2011-07-07,16:06,1,1.0
2011-07-07,22:12,-0.36,-0.36
2011-07-08,04:48,1.46,1.46
2011-07-08,11:42,0.19,0.19
2011-07-08,16:48,1.15,1.15
2011-07-08,22:18,0.14,0.14
2011-07-09,05:36,1.58,1.58
2011-07-09,13:36,0.01,0.01
2011-07-09,17:18,0.4,0.4
2011-07-09,23:42,-0.68,-0.68
2011-07-10,07:18,1.46,1.46
2011-07-10,14:18,0.24,0.24
2011-07-10,18:48,0.94,0.94
2011-07-11,01:00,-0.2,-0.2
2011-07-11,08:06,1.77,1.77
2011-07-11,15:12,0.5,0.5
2011-07-11,20:06,1.17,1.17
2011-07-12,01:18,0.31,0.31
2011-07-12,09:12,2.06,2.06
2011-07-12,17:18,0.12,0.12
2011-07-12,19:54,0.25,0.25
2011-07-13,03:12,-0.82,-0.82
2011-07-13,10:06,1.34,1.34
2011-07-13,17:06,-0.1,-0.1
2011-07-13,21:42,0.74,0.74
2011-07-14,05:30,-0.4,-0.4
2011-07-14,10:18,0.79,0.79
2011-07-14,17:18,-0.88,-0.88
2011-07-14,23:48,0.78,0.78
2011-07-15,03:12,0.64,0.64
2011-07-15,11:12,2.42,2.42
2011-07-15,18:48,0.81,0.81
2011-07-15,23:30,1.49,1.49
2011-07-16,05:54,0.31,0.31
2011-07-16,12:06,1.88,1.88
2011-07-16,19:42,0.31,0.31
2011-07-17,00:48,1.32,1.32
2011-07-17,06:06,0.38,0.38
2011-07-17,12:48,1.87,1.87
2011-07-17,20:12,0.23,0.23
2011-07-18,01:12,1.04,1.04
2011-07-18,06:42,0.11,0.11
2011-07-18,13:42,1.52,1.52
2011-07-18,20:54,0.03,0.03
2011-07-19,02:18,0.96,0.96
2011-07-19,08:18,0.11,0.11
2011-07-19,13:48,1.12,1.12
2011-07-19,21:18,-0.61,-0.61
2011-07-20,02:48,0.77,0.77
2011-07-20,08:18,-0.33,-0.33
2011-07-20,15:12,1,1.0
2011-07-20,21:12,0,0.0
2011-07-21,03:42,1.49,1.49
2011-07-21,10:06,0.71,0.71
2011-07-21,15:12,1.41,1.41
2011-07-21,21:48,0.41,0.41
2011-07-22,04:12,1.62,1.62
2011-07-22,11:42,0.25,0.25
2011-07-22,15:48,0.63,0.63
2011-07-22,22:48,-0.46,-0.46
2011-07-23,05:18,0.81,0.81
2011-07-23,12:18,-0.19,-0.19
2011-07-23,16:54,0.32,0.32
2011-07-23,22:48,-0.58,-0.58
2011-07-24,06:12,1.08,1.08
2011-07-24,13:24,0.14,0.14
2011-07-24,17:30,0.48,0.48
2011-07-24,23:18,-0.21,-0.21
2011-07-25,07:30,1.47,1.47
2011-07-25,14:18,0.23,0.23
2011-07-25,17:54,0.68,0.68
2011-07-25,23:30,0.01,0.01
2011-07-26,07:42,1.79,1.79
2011-07-26,15:18,0.48,0.48
2011-07-26,19:06,0.88,0.88
2011-07-27,01:06,0.17,0.17
2011-07-27,08:12,1.76,1.76
2011-07-27,16:36,0.1,0.1
2011-07-27,20:06,0.29,0.29
2011-07-28,01:36,-0.41,-0.41
2011-07-28,09:42,1.55,1.55
2011-07-28,16:36,0.5,0.5
2011-07-28,21:30,1.18,1.18
2011-07-29,02:18,0.43,0.43
2011-07-29,10:06,2.1,2.1
2011-07-29,17:48,0.31,0.31
2011-07-29,22:18,0.94,0.94
2011-07-30,04:36,-0.24,-0.24
2011-07-30,10:42,1.44,1.44
2011-07-30,18:18,-0.28,-0.28
2011-07-30,23:18,0.69,0.69
2011-07-31,04:54,-0.33,-0.33
2011-07-31,11:36,1.51,1.51
2011-07-31,18:48,-0.14,-0.14
2011-08-01,00:18,1.26,1.26
2011-08-01,05:36,0.04,0.04
2011-08-01,12:18,1.48,1.48
2011-08-01,19:12,-0.09,-0.09
2011-08-02,00:06,1.4,1.4
2011-08-02,07:36,-0.28,-0.28
2011-08-02,12:54,1.11,1.11
2011-08-02,20:12,-0.71,-0.71
2011-08-03,02:12,0.95,0.95
2011-08-03,07:48,-0.23,-0.23
2011-08-03,14:12,1.32,1.32
2011-08-03,20:48,-0.18,-0.18
2011-08-04,02:36,1.51,1.51
2011-08-04,09:18,0.23,0.23
2011-08-04,14:42,1.34,1.34
2011-08-04,21:30,-0.2,-0.2
2011-08-05,03:42,1.59,1.59
2011-08-05,09:42,0.58,0.58
2011-08-05,15:24,1.66,1.66
2011-08-05,22:12,0.3,0.3
2011-08-06,04:18,2.1,2.1
2011-08-06,11:48,0.79,0.79
2011-08-06,16:42,1.47,1.47
2011-08-06,22:18,0.64,0.64
2011-08-07,05:30,2.44,2.44
2011-08-07,13:42,0.66,0.66
2011-08-07,17:00,0.92,0.92
2011-08-07,23:54,-0.26,-0.26
2011-08-08,06:48,1.4,1.4
2011-08-08,14:06,-0.06,-0.06
2011-08-08,18:48,0.55,0.55
2011-08-09,00:06,-0.18,-0.18
2011-08-09,07:54,1.69,1.69
2011-08-09,14:18,0.59,0.59
2011-08-09,19:42,1.52,1.52
2011-08-10,02:18,0.47,0.47
2011-08-10,08:24,1.76,1.76
2011-08-10,15:54,0.09,0.09
2011-08-10,21:18,0.98,0.98
2011-08-11,02:48,0.09,0.09
2011-08-11,09:12,1.72,1.72
2011-08-11,17:18,-0.25,-0.25
2011-08-11,22:12,0.34,0.34
2011-08-12,03:18,-0.28,-0.28
2011-08-12,10:12,1.56,1.56
2011-08-12,17:18,0.21,0.21
2011-08-12,22:30,1.1,1.1
2011-08-13,04:48,-0.04,-0.04
2011-08-13,11:18,1.61,1.61
2011-08-13,17:24,0.43,0.43
2011-08-14,00:36,1.45,1.45
2011-08-14,05:06,0.72,0.72
2011-08-14,11:42,1.92,1.92
2011-08-14,19:48,0.96,0.96
2011-08-15,00:30,1.77,1.77
2011-08-15,07:00,0.49,0.49
2011-08-15,12:00,1.3,1.3
2011-08-15,18:48,-0.13,-0.13
2011-08-16,00:42,1.17,1.17
2011-08-16,07:12,0.07,0.07
2011-08-16,12:48,0.96,0.96
2011-08-16,19:42,-0.24,-0.24
2011-08-17,01:36,0.99,0.99
2011-08-17,07:42,-0.02,-0.02
2011-08-17,13:48,1.15,1.15
2011-08-17,20:00,0.13,0.13
2011-08-18,02:12,1.56,1.56
2011-08-18,08:48,0.64,0.64
2011-08-18,13:48,1.37,1.37
2011-08-18,21:18,0.18,0.18
2011-08-19,03:06,1.65,1.65
2011-08-19,10:30,0.71,0.71
2011-08-19,14:18,1.08,1.08
2011-08-19,20:42,-0.01,-0.01
2011-08-20,03:36,1.23,1.23
2011-08-20,10:42,0.24,0.24
2011-08-20,15:12,0.73,0.73
2011-08-20,21:24,-0.2,-0.2
2011-08-21,04:48,1.42,1.42
2011-08-21,10:18,0.8,0.8
2011-08-21,16:36,1.32,1.32
2011-08-21,21:12,0.55,0.55
2011-08-22,05:06,1.64,1.64
2011-08-22,22:42,-1.17,-1.17
2011-08-23,06:54,0.71,0.71
2011-08-23,12:30,0.21,0.21
2011-08-23,17:42,0.71,0.71
2011-08-24,00:12,-0.1,-0.1
2011-08-24,07:18,1.38,1.38
2011-08-24,14:12,0.52,0.52
2011-08-24,19:12,1.06,1.06
2011-08-24,23:48,0.55,0.55
2011-08-25,08:42,2.19,2.19
2011-08-25,15:42,1.02,1.02
2011-08-25,19:18,1.14,1.14
2011-08-26,03:12,-0.3,-0.3
2011-08-26,08:54,1.15,1.15
2011-08-26,16:12,-0.46,-0.46
2011-08-26,21:24,0.4,0.4
2011-08-27,03:06,-0.35,-0.35
2011-08-27,09:48,1.31,1.31
2011-08-27,15:54,0.25,0.25
2011-08-27,19:54,0.86,0.86
2011-08-28,05:36,-2.04,-2.04
2011-08-28,08:48,-1.15,-1.15
2011-08-28,11:12,-1.38,-1.38
2011-08-28,22:18,0.72,0.72
2011-08-29,05:18,-1.16,-1.16
2011-08-29,11:18,0.66,0.66
2011-08-29,18:00,-0.72,-0.72
2011-08-29,23:48,0.79,0.79
2011-08-30,05:54,-0.48,-0.48
2011-08-30,11:36,1.01,1.01
2011-08-30,18:42,-0.51,-0.51
2011-08-31,00:42,1.34,1.34
2011-08-31,07:12,0.13,0.13
2011-08-31,12:36,1.32,1.32
2011-08-31,19:30,-0.18,-0.18
2011-09-01,01:18,1.5,1.5
2011-09-01,08:12,0.12,0.12
2011-09-01,13:24,1.31,1.31
2011-09-01,20:18,-0.16,-0.16
2011-09-02,02:12,1.76,1.76
2011-09-02,09:06,0.44,0.44
2011-09-02,14:24,1.52,1.52
2011-09-02,20:42,0.17,0.17
2011-09-03,03:12,2.08,2.08
2011-09-03,10:12,0.69,0.69
2011-09-03,15:12,1.54,1.54
2011-09-03,21:36,0.53,0.53
2011-09-04,04:12,2.22,2.22
2011-09-04,11:42,0.86,0.86
2011-09-04,16:36,1.44,1.44
2011-09-04,22:54,0.4,0.4
2011-09-05,05:12,2.06,2.06
2011-09-05,12:54,0.95,0.95
2011-09-05,17:36,1.29,1.29
2011-09-05,23:18,0.47,0.47
2011-09-06,06:06,3.07,3.07
2011-09-06,13:42,-0.21,-0.21
2011-09-06,19:42,0.5,0.5
2011-09-07,01:18,-0.43,-0.43
2011-09-07,08:18,1.23,1.23
2011-09-07,13:18,0.81,0.81
2011-09-07,19:42,1.97,1.97
2011-09-08,02:42,1.02,1.02
2011-09-08,08:18,2.62,2.62
2011-09-08,15:48,1.06,1.06
2011-09-08,20:18,1.77,1.77
2011-09-09,03:36,0.63,0.63
2011-09-09,09:12,2.3,2.3
2011-09-09,15:48,1.16,1.16
2011-09-09,20:54,2.26,2.26
2011-09-10,04:12,0.81,0.81
2011-09-10,09:42,2.13,2.13
2011-09-10,17:06,0.55,0.55
2011-09-10,21:48,1.46,1.46
2011-09-11,04:48,0.2,0.2
2011-09-11,10:36,1.71,1.71
2011-09-11,17:18,0.45,0.45
2011-09-11,23:12,1.73,1.73
2011-09-12,05:18,0.59,0.59
2011-09-12,11:12,1.85,1.85
2011-09-12,18:18,0.53,0.53
2011-09-12,23:18,1.59,1.59
2011-09-13,06:18,0.26,0.26
2011-09-13,11:42,1.52,1.52
2011-09-13,18:48,0.25,0.25
2011-09-14,00:24,1.63,1.63
2011-09-14,06:48,0.44,0.44
2011-09-14,12:12,1.52,1.52
2011-09-14,19:06,0.21,0.21
2011-09-15,00:42,1.65,1.65
2011-09-15,07:48,0.58,0.58
2011-09-15,12:48,1.5,1.5
2011-09-15,21:00,-0.04,-0.04
2011-09-16,00:06,0.47,0.47
2011-09-16,09:00,-1.44,-1.44
2011-09-17,02:06,1.96,1.96
2011-09-17,09:24,0.76,0.76
2011-09-17,13:18,1.26,1.26
2011-09-17,20:12,0.26,0.26
2011-09-18,02:24,1.52,1.52
2011-09-18,09:36,0.42,0.42
2011-09-18,14:00,0.83,0.83
2011-09-18,20:42,-0.04,-0.04
2011-09-19,04:06,1.77,1.77
2011-09-19,10:18,1.22,1.22
2011-09-19,15:18,1.68,1.68
2011-09-19,21:24,0.98,0.98
2011-09-20,04:54,2.5,2.5
2011-09-20,12:06,1.56,1.56
2011-09-20,15:48,1.7,1.7
2011-09-20,23:18,0.47,0.47
2011-09-21,05:18,1.59,1.59
2011-09-21,12:54,0.31,0.31
2011-09-21,17:18,0.78,0.78
2011-09-21,23:06,0.05,0.05
2011-09-22,06:36,1.61,1.61
2011-09-22,13:36,0.73,0.73
2011-09-22,18:06,1.29,1.29
2011-09-23,01:24,0.13,0.13
2011-09-23,07:12,1.58,1.58
2011-09-23,14:18,0.4,0.4
2011-09-23,19:36,1.25,1.25
2011-09-24,01:24,0.44,0.44
2011-09-24,07:48,1.75,1.75
2011-09-24,15:42,-0.05,-0.05
2011-09-24,20:42,0.83,0.83
2011-09-25,03:06,-0.32,-0.32
2011-09-25,09:12,1.3,1.3
2011-09-25,16:06,-0.18,-0.18
2011-09-25,21:48,1.24,1.24
2011-09-26,04:12,-0.11,-0.11
2011-09-26,10:06,1.4,1.4
2011-09-26,16:18,0.09,0.09
2011-09-26,22:18,1.68,1.68
2011-09-27,05:18,0.05,0.05
2011-09-27,10:48,1.65,1.65
2011-09-27,17:12,0.28,0.28
2011-09-27,23:12,2.05,2.05
2011-09-28,06:18,0.42,0.42
2011-09-28,11:36,1.66,1.66
2011-09-28,17:54,0.31,0.31
2011-09-29,00:36,2.31,2.31
2011-09-29,06:48,0.89,0.89
2011-09-29,12:18,2.16,2.16
2011-09-29,19:12,0.58,0.58
2011-09-30,00:48,2.48,2.48
2011-09-30,08:12,0.64,0.64
2011-09-30,13:06,1.69,1.69
2011-09-30,20:06,0.3,0.3
2011-10-01,01:42,1.94,1.94
2011-10-01,09:42,-0.45,-0.45
2011-10-01,13:48,0.12,0.12
2011-10-01,19:30,-0.64,-0.64
2011-10-02,03:12,1.44,1.44
2011-10-02,09:42,0.04,0.04
2011-10-02,15:36,0.84,0.84
2011-10-02,21:42,-0.53,-0.53
2011-10-03,04:18,0.93,0.93
2011-10-03,10:42,-0.16,-0.16
2011-10-03,16:00,0.79,0.79
2011-10-03,22:18,-0.31,-0.31
2011-10-04,04:48,1.18,1.18
2011-10-04,12:06,-0.15,-0.15
2011-10-04,17:12,0.57,0.57
2011-10-04,23:42,-0.44,-0.44
2011-10-05,06:12,0.97,0.97
2011-10-05,13:42,-0.26,-0.26
2011-10-05,18:12,0.35,0.35
2011-10-06,00:12,-0.31,-0.31
2011-10-06,06:24,1.22,1.22
2011-10-06,14:06,-0.01,-0.01
2011-10-06,20:18,1.32,1.32
2011-10-07,01:12,0.89,0.89
2011-10-07,07:24,1.97,1.97
2011-10-07,15:30,0.25,0.25
2011-10-07,19:42,0.72,0.72
2011-10-08,02:42,-0.34,-0.34
2011-10-08,09:12,1.25,1.25
2011-10-08,15:24,0.38,0.38
2011-10-08,20:42,1.35,1.35
2011-10-09,04:12,-0.07,-0.07
2011-10-09,09:18,0.87,0.87
2011-10-09,16:18,-0.46,-0.46
2011-10-09,22:00,0.77,0.77
2011-10-10,05:00,-0.59,-0.59
2011-10-10,10:18,0.5,0.5
2011-10-10,16:18,-0.47,-0.47
2011-10-10,22:42,1.03,1.03
2011-10-11,05:18,-0.1,-0.1
2011-10-11,11:06,1.16,1.16
2011-10-11,16:42,0.3,0.3
2011-10-11,23:12,1.58,1.58
2011-10-12,05:42,0.31,0.31
2011-10-12,12:12,1.34,1.34
2011-10-12,16:24,0.78,0.78
2011-10-13,00:06,2.56,2.56
2011-10-13,06:42,1.45,1.45
2011-10-13,11:42,2.23,2.23
2011-10-13,17:36,1.37,1.37
2011-10-14,00:30,2.97,2.97
2011-10-14,07:18,1.99,1.99
2011-10-14,11:48,2.53,2.53
2011-10-14,18:48,1.26,1.26
2011-10-15,00:06,2.07,2.07
2011-10-15,08:42,0.43,0.43
2011-10-15,12:30,0.91,0.91
2011-10-15,18:36,0.1,0.1
2011-10-16,00:36,1.52,1.52
2011-10-16,09:42,-0.4,-0.4
2011-10-16,13:24,-0.15,-0.15
2011-10-16,19:18,-0.96,-0.96
2011-10-17,03:18,1.24,1.24
2011-10-17,21:18,-0.95,-0.95
2011-10-18,04:00,0.42,0.42
2011-10-18,08:42,0.01,0.01
2011-10-18,15:12,1.18,1.18
2011-10-18,21:48,0.38,0.38
2011-10-19,04:00,1.59,1.59
2011-10-19,11:42,0.71,0.71
2011-10-19,16:24,1.26,1.26
2011-10-19,20:42,0.87,0.87
2011-10-20,05:18,2.75,2.75
2011-10-20,10:42,2.03,2.03
2011-10-20,16:30,2.73,2.73
2011-10-21,13:24,-0.69,-0.69
2011-10-21,17:30,-0.54,-0.54
2011-10-22,00:12,-1.38,-1.38
2011-10-22,07:06,0.08,0.08
2011-10-22,13:24,-0.68,-0.68
2011-10-22,19:36,0.57,0.57
2011-10-23,01:00,-0.12,-0.12
2011-10-23,07:36,1.16,1.16
2011-10-23,14:24,-0.05,-0.05
2011-10-23,20:18,1.38,1.38
2011-10-24,03:06,0.28,0.28
2011-10-24,08:42,1.56,1.56
2011-10-24,15:12,0.31,0.31
2011-10-24,21:06,1.89,1.89
2011-10-25,04:12,0.22,0.22
2011-10-25,09:00,1.14,1.14
2011-10-25,16:24,-0.46,-0.46
2011-10-25,22:36,1.03,1.03
2011-10-26,04:36,-0.18,-0.18
2011-10-26,10:30,1.26,1.26
2011-10-26,16:18,0.13,0.13
2011-10-26,22:48,1.64,1.64
2011-10-27,06:12,-0.39,-0.39
2011-10-27,11:18,0.72,0.72
2011-10-27,16:48,-0.37,-0.37
2011-10-28,00:06,1.29,1.29
2011-10-28,07:36,-1.17,-1.17
2011-10-28,12:12,-0.57,-0.57
2011-10-28,16:42,-1.12,-1.12
2011-10-29,01:06,1.8,1.8
2011-10-29,08:18,0.24,0.24
2011-10-29,12:48,1.03,1.03
2011-10-29,19:12,-0.51,-0.51
2011-10-30,00:54,0.89,0.89
2011-10-30,09:42,-0.79,-0.79
2011-10-30,14:48,0.11,0.11
2011-10-30,18:48,-0.3,-0.3
2011-10-31,02:42,1.99,1.99
2011-10-31,10:18,0.49,0.49
2011-10-31,14:36,1.14,1.14
2011-10-31,21:36,-0.18,-0.18
2011-11-01,03:24,1.43,1.43
2011-11-01,11:12,0.02,0.02
2011-11-01,15:06,0.4,0.4
2011-11-01,21:48,-0.52,-0.52
2011-11-02,05:36,1.18,1.18
2011-11-02,10:12,0.72,0.72
2011-11-02,16:48,1.81,1.81
2011-11-02,23:42,0.94,0.94
2011-11-03,05:24,2.14,2.14
2011-11-03,13:00,0.93,0.93
2011-11-03,18:06,1.6,1.6
2011-11-04,01:06,0.73,0.73
2011-11-04,06:12,1.52,1.52
2011-11-04,14:12,-0.08,-0.08
2011-11-04,17:48,0.3,0.3
2011-11-05,01:06,-1.1,-1.1
2011-11-05,07:42,-0.13,-0.13
2011-11-05,11:06,-0.35,-0.35
2011-11-06,07:24,2.22,2.22
2011-11-06,15:48,0.69,0.69
2011-11-06,20:18,1.39,1.39
2011-11-07,03:42,0.23,0.23
2011-11-07,08:42,1.13,1.13
2011-11-07,15:48,-0.17,-0.17
2011-11-07,21:24,1.16,1.16
