Date,Time (GMT),Verified (ft),Verified (ft) Max
2011-07-02,04:12,6.1,6.1
2011-07-02,10:36,-5.14,-5.14
2011-07-02,16:48,4.85,4.85
2011-07-02,22:42,-4.32,-4.32
2011-07-03,04:54,6.3,6.3
2011-07-03,11:18,-5.33,-5.33
2011-07-03,17:36,5.2,5.2
2011-07-03,23:24,-4.33,-4.33
2011-07-04,05:36,6.39,6.39
2011-07-04,12:00,-5.27,-5.27
2011-07-04,18:18,5.59,5.59
2011-07-05,00:24,-4.42,-4.42
2011-07-05,06:36,6.38,6.38
2011-07-05,12:42,-5.33,-5.33
2011-07-05,19:12,5.73,5.73
2011-07-06,01:00,-4.71,-4.71
2011-07-06,07:12,6.04,6.04
2011-07-06,13:36,-5.2,-5.2
2011-07-06,19:54,5.76,5.76
2011-07-07,02:06,-4.6,-4.6
2011-07-07,08:12,5.56,5.56
2011-07-07,14:24,-4.95,-4.95
2011-07-07,20:48,5.71,5.71
2011-07-08,03:00,-4.71,-4.71
2011-07-08,09:12,5.15,5.15
2011-07-08,15:18,-4.67,-4.67
2011-07-08,21:48,5.99,5.99
2011-07-09,03:54,-4.34,-4.34
2011-07-09,10:12,5.2,5.2
2011-07-09,16:24,-4.17,-4.17
2011-07-09,22:42,6.14,6.14
2011-07-10,05:00,-4.77,-4.77
2011-07-10,11:18,4.55,4.55
2011-07-10,17:12,-4.51,-4.51
2011-07-10,23:42,6.12,6.12
2011-07-11,06:06,-5.06,-5.06
2011-07-11,12:06,4.43,4.43
2011-07-11,18:24,-4.35,-4.35
2011-07-12,00:42,6.46,6.46
2011-07-12,07:06,-4.87,-4.87
2011-07-12,13:18,4.87,4.87
2011-07-12,19:24,-4.24,-4.24
2011-07-13,01:48,6.65,6.65
2011-07-13,08:18,-5.1,-5.1
2011-07-13,14:30,5.04,5.04
2011-07-13,20:24,-4.07,-4.07
2011-07-14,02:42,6.76,6.76
2011-07-14,08:54,-4.86,-4.86
2011-07-14,15:12,5.4,5.4
2011-07-14,21:12,-4.03,-4.03
2011-07-15,03:30,6.89,6.89
2011-07-15,09:54,-5.24,-5.24
2011-07-15,16:06,5.36,5.36
2011-07-15,22:06,-4.37,-4.37
2011-07-16,04:24,6.24,6.24
2011-07-16,10:42,-5.4,-5.4
2011-07-16,17:00,5.12,5.12
2011-07-16,22:54,-4.44,-4.44
2011-07-17,05:06,6.01,6.01
2011-07-17,11:24,-5.17,-5.17
2011-07-17,17:36,4.86,4.86
2011-07-17,23:42,-4.51,-4.51
2011-07-18,05:48,5.54,5.54
2011-07-18,12:06,-5.08,-5.08
2011-07-18,18:42,4.78,4.78
2011-07-19,00:18,-4.16,-4.16
2011-07-19,06:30,5.38,5.38
2011-07-19,12:54,-4.31,-4.31
2011-07-19,19:06,5.18,5.18
2011-07-20,01:00,-3.69,-3.69
2011-07-20,07:12,5.18,5.18
2011-07-20,13:24,-4,-4.0
2011-07-20,19:48,4.85,4.85
2011-07-21,01:42,-3.67,-3.67
2011-07-21,08:00,4.58,4.58
2011-07-21,14:06,-3.76,-3.76
2011-07-21,20:24,4.63,4.63
2011-07-22,02:36,-3.48,-3.48
2011-07-22,08:48,3.8,3.8
2011-07-22,14:48,-3.44,-3.44
2011-07-22,21:06,4.38,4.38
2011-07-23,03:12,-3.09,-3.09
2011-07-23,09:24,3.91,3.91
2011-07-23,15:24,-3.13,-3.13
2011-07-23,21:54,4.51,4.51
2011-07-24,03:54,-2.98,-2.98
2011-07-24,10:12,3.57,3.57
2011-07-24,16:24,-2.94,-2.94
2011-07-24,22:24,4.49,4.49
2011-07-25,04:54,-2.96,-2.96
2011-07-25,11:24,3.37,3.37
2011-07-25,17:06,-2.84,-2.84
2011-07-25,23:36,4.67,4.67
2011-07-26,05:54,-3.04,-3.04
2011-07-26,12:12,3.66,3.66
2011-07-26,18:00,-2.62,-2.62
2011-07-27,00:30,5.15,5.15
2011-07-27,06:48,-3.49,-3.49
2011-07-27,13:06,3.86,3.86
2011-07-27,19:00,-3.02,-3.02
2011-07-28,01:30,5.27,5.27
2011-07-28,07:54,-4.12,-4.12
2011-07-28,13:54,3.94,3.94
2011-07-28,19:54,-3.55,-3.55
2011-07-29,02:12,5.59,5.59
2011-07-29,08:24,-4.69,-4.69
2011-07-29,14:54,4.42,4.42
2011-07-29,20:48,-4.01,-4.01
2011-07-30,03:00,6.21,6.21
2011-07-30,09:24,-4.88,-4.88
2011-07-30,15:30,5.03,5.03
2011-07-30,21:36,-4.53,-4.53
2011-07-31,03:54,6.38,6.38
2011-07-31,10:06,-5.56,-5.56
2011-07-31,16:18,5.17,5.17
2011-07-31,22:18,-4.98,-4.98
2011-08-01,04:30,6.57,6.57
2011-08-01,10:48,-5.71,-5.71
2011-08-01,17:00,5.73,5.73
2011-08-01,23:06,-5.2,-5.2
2011-08-02,05:18,6.6,6.6
2011-08-02,11:36,-5.53,-5.53
2011-08-02,17:54,6.3,6.3
2011-08-02,23:54,-5.11,-5.11
2011-08-03,06:18,6.54,6.54
2011-08-03,12:24,-5.19,-5.19
2011-08-03,18:36,6.57,6.57
2011-08-04,00:48,-5.05,-5.05
2011-08-04,07:00,6.23,6.23
2011-08-04,13:18,-5.08,-5.08
2011-08-04,19:30,6.5,6.5
2011-08-05,01:48,-5.01,-5.01
2011-08-05,08:00,5.63,5.63
2011-08-05,14:06,-4.97,-4.97
2011-08-05,20:24,6.18,6.18
2011-08-06,02:42,-5.03,-5.03
2011-08-06,09:00,5.05,5.05
2011-08-06,15:00,-4.56,-4.56
2011-08-06,21:24,5.9,5.9
2011-08-07,03:42,-4.8,-4.8
2011-08-07,10:00,4.77,4.77
2011-08-07,16:06,-3.99,-3.99
2011-08-07,22:24,6.26,6.26
2011-08-08,04:54,-4.08,-4.08
2011-08-08,11:00,5,5.0
2011-08-08,17:06,-3.54,-3.54
2011-08-08,23:30,6.28,6.28
2011-08-09,05:54,-4.13,-4.13
2011-08-09,12:06,4.77,4.77
2011-08-09,18:00,-3.42,-3.42
2011-08-10,00:30,6.44,6.44
2011-08-10,06:48,-3.83,-3.83
2011-08-10,13:00,5.35,5.35
2011-08-10,19:06,-3.27,-3.27
2011-08-11,01:30,6.53,6.53
2011-08-11,08:00,-4.39,-4.39
2011-08-11,14:12,5.03,5.03
2011-08-11,20:12,-3.91,-3.91
2011-08-12,02:30,6.28,6.28
2011-08-12,08:48,-4.88,-4.88
2011-08-12,15:06,5.02,5.02
2011-08-12,21:06,-4.4,-4.4
2011-08-13,03:24,6.06,6.06
2011-08-13,09:36,-5.03,-5.03
2011-08-13,15:42,4.9,4.9
2011-08-13,21:48,-4.46,-4.46
2011-08-14,04:12,5.83,5.83
2011-08-14,10:24,-4.99,-4.99
2011-08-14,16:36,5.13,5.13
2011-08-14,22:42,-4.27,-4.27
2011-08-15,04:48,5.81,5.81
2011-08-15,11:06,-4.45,-4.45
2011-08-15,17:12,5.44,5.44
2011-08-15,23:12,-3.53,-3.53
2011-08-16,05:30,6.13,6.13
2011-08-16,11:36,-4.12,-4.12
2011-08-16,17:54,5.34,5.34
2011-08-16,23:48,-4.06,-4.06
2011-08-17,06:12,5.07,5.07
2011-08-17,12:06,-4.05,-4.05
2011-08-17,18:30,4.92,4.92
2011-08-18,00:36,-3.98,-3.98
2011-08-18,06:48,4.75,4.75
2011-08-18,12:48,-3.74,-3.74
2011-08-18,19:06,4.85,4.85
2011-08-19,01:12,-3.69,-3.69
2011-08-19,07:24,4.36,4.36
2011-08-19,13:24,-3.37,-3.37
2011-08-19,19:30,4.75,4.75
2011-08-20,01:48,-3.24,-3.24
2011-08-20,08:06,4.12,4.12
2011-08-20,14:06,-3.11,-3.11
2011-08-20,20:24,4.51,4.51
2011-08-21,02:30,-3.27,-3.27
2011-08-21,08:54,3.67,3.67
2011-08-21,14:42,-2.76,-2.76
2011-08-21,21:18,4.59,4.59
2011-08-22,03:36,-2.9,-2.9
2011-08-22,09:30,3.69,3.69
2011-08-22,15:42,-2.49,-2.49
2011-08-22,22:06,4.54,4.54
2011-08-23,04:24,-3.04,-3.04
2011-08-23,10:42,3.19,3.19
2011-08-23,16:36,-2.69,-2.69
2011-08-23,22:48,4.46,4.46
2011-08-24,05:24,-3.38,-3.38
2011-08-24,11:36,3.19,3.19
2011-08-24,17:30,-2.99,-2.99
2011-08-24,23:54,4.58,4.58
2011-08-25,06:18,-3.68,-3.68
2011-08-25,12:42,3.5,3.5
2011-08-25,18:30,-2.98,-2.98
2011-08-26,00:36,5.12,5.12
2011-08-26,07:12,-4.21,-4.21
2011-08-26,13:36,3.87,3.87
2011-08-26,19:24,-3.91,-3.91
2011-08-27,01:42,5.54,5.54
2011-08-27,08:00,-4.72,-4.72
2011-08-27,14:18,4.87,4.87
2011-08-27,20:18,-4.41,-4.41
2011-08-28,02:42,6.21,6.21
2011-08-28,08:48,-4.85,-4.85
2011-08-28,15:00,6.79,6.79
2011-08-28,21:12,-4.11,-4.11
2011-08-29,03:18,6.38,6.38
2011-08-29,09:42,-5.99,-5.99
2011-08-29,15:42,5.88,5.88
2011-08-29,22:00,-5.91,-5.91
2011-08-30,04:12,6.44,6.44
2011-08-30,10:24,-6.26,-6.26
2011-08-30,16:36,6.3,6.3
2011-08-30,22:54,-6.35,-6.35
2011-08-31,05:00,6.39,6.39
2011-08-31,11:12,-6.3,-6.3
2011-08-31,17:30,6.58,6.58
2011-08-31,23:42,-6.4,-6.4
2011-09-01,05:54,6.16,6.16
2011-09-01,12:06,-6.19,-6.19
2011-09-01,18:12,6.61,6.61
2011-09-02,00:30,-6.02,-6.02
2011-09-02,06:42,5.92,5.92
2011-09-02,12:48,-5.37,-5.37
2011-09-02,19:06,6.68,6.68
2011-09-03,01:30,-5.61,-5.61
2011-09-03,07:42,5.46,5.46
2011-09-03,13:42,-4.91,-4.91
2011-09-03,20:00,6.36,6.36
2011-09-04,02:30,-5.18,-5.18
2011-09-04,08:42,5.04,5.04
2011-09-04,14:48,-4.35,-4.35
2011-09-04,20:54,6.05,6.05
2011-09-05,03:24,-4.76,-4.76
2011-09-05,09:36,4.68,4.68
2011-09-05,15:48,-4.07,-4.07
2011-09-05,22:12,5.7,5.7
2011-09-06,04:36,-4.54,-4.54
2011-09-06,10:48,4.29,4.29
2011-09-06,16:48,-3.88,-3.88
2011-09-06,23:00,5.26,5.26
2011-09-07,05:36,-4.59,-4.59
2011-09-07,11:54,4.27,4.27
2011-09-07,17:54,-3.46,-3.46
2011-09-08,00:12,5.42,5.42
2011-09-08,06:36,-4.53,-4.53
2011-09-08,12:54,4.51,4.51
2011-09-08,19:12,-3.95,-3.95
2011-09-09,01:18,5.36,5.36
2011-09-09,07:42,-4.81,-4.81
2011-09-09,14:00,4.83,4.83
2011-09-09,19:48,-3.62,-3.62
2011-09-10,02:12,5.74,5.74
2011-09-10,08:30,-4.44,-4.44
2011-09-10,14:42,4.98,4.98
2011-09-10,20:48,-4.11,-4.11
2011-09-11,03:06,5.66,5.66
2011-09-11,09:12,-4.45,-4.45
2011-09-11,15:18,5.17,5.17
2011-09-11,21:24,-4.5,-4.5
2011-09-12,03:42,5.45,5.45
2011-09-12,09:48,-4.77,-4.77
2011-09-12,16:00,5.05,5.05
2011-09-12,22:06,-4.51,-4.51
2011-09-13,04:18,5.4,5.4
2011-09-13,10:30,-4.27,-4.27
2011-09-13,16:48,5.47,5.47
2011-09-13,22:42,-4.23,-4.23
2011-09-14,05:06,5.24,5.24
2011-09-14,11:00,-4.18,-4.18
2011-09-14,17:12,5.22,5.22
2011-09-14,23:18,-4.27,-4.27
2011-09-15,05:42,4.98,4.98
2011-09-15,11:42,-3.75,-3.75
2011-09-15,17:48,5.37,5.37
2011-09-15,23:54,-4.04,-4.04
2011-09-16,06:18,4.61,4.61
2011-09-16,12:06,-3.92,-3.92
2011-09-16,18:06,4.77,4.77
2011-09-17,00:30,-4.51,-4.51
2011-09-17,06:48,3.81,3.81
2011-09-17,12:48,-3.65,-3.65
2011-09-17,19:06,4.31,4.31
2011-09-18,01:18,-4.02,-4.02
2011-09-18,07:36,3.53,3.53
2011-09-18,13:18,-3.04,-3.04
2011-09-18,19:42,4.56,4.56
2011-09-19,02:00,-3.58,-3.58
2011-09-19,08:06,3.53,3.53
2011-09-19,14:18,-2.89,-2.89
2011-09-19,20:24,4.41,4.41
2011-09-20,02:42,-3.34,-3.34
2011-09-20,08:54,3.69,3.69
2011-09-20,15:00,-2.39,-2.39
2011-09-20,21:12,4.5,4.5
2011-09-21,03:42,-3.64,-3.64
2011-09-21,09:54,3.19,3.19
2011-09-21,15:54,-3.04,-3.04
2011-09-21,22:18,4.16,4.16
2011-09-22,04:36,-3.63,-3.63
2011-09-22,10:42,3.59,3.59
2011-09-22,16:48,-2.86,-2.86
2011-09-22,23:06,4.62,4.62
2011-09-23,05:24,-3.86,-3.86
2011-09-23,11:48,3.88,3.88
2011-09-23,17:54,-3.6,-3.6
2011-09-24,00:18,4.98,4.98
2011-09-24,06:42,-4.28,-4.28
2011-09-24,12:48,4.48,4.48
2011-09-24,19:00,-4.27,-4.27
2011-09-25,01:12,5.48,5.48
2011-09-25,07:24,-5.09,-5.09
2011-09-25,13:48,5.08,5.08
2011-09-25,19:54,-4.94,-4.94
2011-09-26,02:12,5.89,5.89
2011-09-26,08:18,-5.51,-5.51
2011-09-26,14:24,6.02,6.02
2011-09-26,20:42,-5.51,-5.51
2011-09-27,02:54,6.61,6.61
2011-09-27,09:06,-5.69,-5.69
2011-09-27,15:24,6.84,6.84
2011-09-27,21:42,-6.11,-6.11
2011-09-28,03:54,6.76,6.76
2011-09-28,10:00,-5.64,-5.64
2011-09-28,16:12,7.33,7.33
2011-09-28,22:30,-6.39,-6.39
2011-09-29,04:48,6.73,6.73
2011-09-29,10:54,-5.84,-5.84
2011-09-29,17:06,7.58,7.58
2011-09-29,23:24,-6.29,-6.29
2011-09-30,05:36,6.65,6.65
2011-09-30,11:42,-5.44,-5.44
2011-09-30,17:54,7.48,7.48
2011-10-01,00:18,-5.99,-5.99
2011-10-01,06:42,6.21,6.21
2011-10-01,12:36,-4.58,-4.58
2011-10-01,18:54,7.37,7.37
2011-10-02,01:18,-5.39,-5.39
2011-10-02,07:24,5.82,5.82
2011-10-02,13:30,-4.08,-4.08
2011-10-02,19:42,6.92,6.92
2011-10-03,02:12,-4.78,-4.78
2011-10-03,08:24,5.29,5.29
2011-10-03,14:30,-3.95,-3.95
2011-10-03,20:42,6.11,6.11
2011-10-04,03:12,-4.5,-4.5
2011-10-04,09:30,4.87,4.87
2011-10-04,15:30,-3.34,-3.34
2011-10-04,22:00,6.09,6.09
2011-10-05,04:06,-3.54,-3.54
2011-10-05,10:36,4.9,4.9
2011-10-05,16:36,-3.12,-3.12
2011-10-05,22:42,5.15,5.15
2011-10-06,05:18,-4.61,-4.61
2011-10-06,11:36,4.32,4.32
2011-10-06,17:42,-3.67,-3.67
2011-10-06,23:54,5.19,5.19
2011-10-07,06:18,-4,-4.0
2011-10-07,12:42,4.49,4.49
2011-10-07,18:48,-3.46,-3.46
2011-10-08,01:00,4.77,4.77
2011-10-08,07:12,-4.11,-4.11
2011-10-08,13:36,4.62,4.62
2011-10-08,19:48,-4.49,-4.49
2011-10-09,01:54,4.32,4.32
2011-10-09,08:06,-4.48,-4.48
2011-10-09,14:12,4.75,4.75
2011-10-09,20:24,-4.23,-4.23
2011-10-10,02:36,4.86,4.86
2011-10-10,08:42,-4.13,-4.13
2011-10-10,15:00,4.92,4.92
2011-10-10,21:06,-4.32,-4.32
2011-10-11,03:12,4.9,4.9
2011-10-11,09:18,-3.88,-3.88
2011-10-11,15:36,5.53,5.53
2011-10-11,21:42,-4.28,-4.28
2011-10-12,03:54,5.04,5.04
2011-10-12,10:00,-3.59,-3.59
2011-10-12,16:06,5.57,5.57
2011-10-12,22:18,-4.01,-4.01
2011-10-13,04:42,5.09,5.09
2011-10-13,10:36,-3.15,-3.15
2011-10-13,16:48,5.95,5.95
2011-10-13,22:54,-3.89,-3.89
2011-10-14,05:12,5.16,5.16
2011-10-14,11:00,-2.91,-2.91
2011-10-14,17:24,6.26,6.26
2011-10-14,23:36,-3.22,-3.22
2011-10-15,05:42,5.14,5.14
2011-10-15,11:36,-3.28,-3.28
2011-10-15,17:48,5.48,5.48
2011-10-16,00:06,-3.92,-3.92
2011-10-16,06:12,4.42,4.42
2011-10-16,12:12,-3.14,-3.14
2011-10-16,18:36,5.12,5.12
2011-10-17,00:48,-3.96,-3.96
2011-10-17,06:54,4.27,4.27
2011-10-17,12:54,-2.8,-2.8
2011-10-17,19:00,4.96,4.96
2011-10-18,01:24,-3.45,-3.45
2011-10-18,07:36,3.97,3.97
2011-10-18,13:36,-2.77,-2.77
2011-10-18,19:54,4.94,4.94
2011-10-19,02:12,-3.24,-3.24
2011-10-19,08:30,3.82,3.82
2011-10-19,14:18,-2.45,-2.45
2011-10-19,20:54,5.51,5.51
2011-10-20,03:00,-2.46,-2.46
2011-10-20,09:36,4.79,4.79
2011-10-20,15:30,-2.18,-2.18
2011-10-20,21:30,5.07,5.07
2011-10-21,04:12,-3.65,-3.65
2011-10-21,10:30,4.21,4.21
2011-10-21,16:30,-3.01,-3.01
2011-10-21,22:48,4.9,4.9
2011-10-22,05:06,-4.1,-4.1
2011-10-22,11:18,4.42,4.42
2011-10-22,17:24,-3.74,-3.74
2011-10-22,23:48,5.05,5.05
2011-10-23,06:00,-4.54,-4.54
2011-10-23,12:24,5.12,5.12
2011-10-23,18:30,-4.49,-4.49
2011-10-24,00:42,5.38,5.38
2011-10-24,07:00,-4.92,-4.92
2011-10-24,13:12,5.9,5.9
2011-10-24,19:30,-5.2,-5.2
2011-10-25,01:42,5.85,5.85
2011-10-25,07:54,-5.17,-5.17
2011-10-25,14:12,6.48,6.48
2011-10-25,20:24,-6.1,-6.1
2011-10-26,02:30,5.69,5.69
2011-10-26,08:42,-5.85,-5.85
2011-10-26,15:00,7.17,7.17
2011-10-26,21:24,-6.21,-6.21
2011-10-27,03:42,6.47,6.47
2011-10-27,09:30,-5.64,-5.64
2011-10-27,15:48,7.61,7.61
2011-10-27,22:18,-6.16,-6.16
2011-10-28,04:12,6.57,6.57
2011-10-28,10:24,-5.35,-5.35
2011-10-28,16:36,7.54,7.54
2011-10-28,23:06,-6.84,-6.84
2011-10-29,05:18,5.58,5.58
2011-10-29,11:24,-5.77,-5.77
2011-10-29,17:36,7.25,7.25
2011-10-30,00:06,-5.31,-5.31
2011-10-30,06:00,7.1,7.1
2011-10-30,12:18,-4.35,-4.35
2011-10-30,18:24,6.22,6.22
2011-10-31,01:00,-5.33,-5.33
2011-10-31,07:06,4.67,4.67
2011-10-31,13:12,-4.86,-4.86
2011-10-31,19:24,5.88,5.88
2011-11-01,01:42,-5.15,-5.15
2011-11-01,08:06,4.58,4.58
2011-11-01,14:12,-4.38,-4.38
2011-11-01,20:12,5.79,5.79
2011-11-02,02:48,-4.51,-4.51
2011-11-02,09:00,4.49,4.49
2011-11-02,15:06,-4.03,-4.03
2011-11-02,21:18,5.14,5.14
2011-11-03,03:42,-4.4,-4.4
2011-11-03,10:00,4.35,4.35
2011-11-03,16:18,-3.68,-3.68
2011-11-03,22:12,4.7,4.7
2011-11-04,04:36,-4.11,-4.11
2011-11-04,10:42,4.44,4.44
2011-11-04,17:12,-3.64,-3.64
2011-11-04,23:18,4.44,4.44
2011-11-05,05:36,-3.73,-3.73
2011-11-05,12:06,4.57,4.57
2011-11-05,18:12,-3.63,-3.63
2011-11-06,00:30,4.34,4.34
2011-11-06,06:36,-3.8,-3.8
2011-11-06,12:42,4.31,4.31
2011-11-06,19:06,-4.43,-4.43
2011-11-07,01:12,3.57,3.57
2011-11-07,07:24,-4.53,-4.53
2011-11-07,13:42,4.06,4.06
2011-11-07,19:48,-4.34,-4.34
2011-11-08,02:18,4.19,4.19
2011-11-08,08:00,-3.76,-3.76
2011-11-08,14:12,4.81,4.81
2011-11-08,20:30,-4.56,-4.56
2011-11-09,02:54,4.25,4.25
2011-11-09,08:48,-3.74,-3.74
2011-11-09,14:54,5.25,5.25
2011-11-09,21:06,-4.36,-4.36
2011-11-10,03:30,4.57,4.57
2011-11-10,09:18,-3.6,-3.6
2011-11-10,15:30,5.58,5.58
2011-11-10,21:48,-4.02,-4.02
2011-11-11,04:00,5.22,5.22
2011-11-11,10:00,-2.92,-2.92
2011-11-11,15:42,5.85,5.85
2011-11-11,22:18,-4.93,-4.93
2011-11-12,04:42,3.47,3.47
2011-11-12,10:18,-4.4,-4.4
2011-11-12,16:36,4.51,4.51
2011-11-12,23:00,-4.91,-4.91
2011-11-13,05:12,3.79,3.79
2011-11-13,11:00,-3.84,-3.84
2011-11-13,17:24,5.09,5.09
2011-11-13,23:30,-4.31,-4.31
2011-11-14,05:42,4.59,4.59
2011-11-14,11:42,-3.62,-3.62
2011-11-14,17:48,5,5.0
2011-11-15,00:12,-4.58,-4.58
2011-11-15,06:30,4.14,4.14
2011-11-15,12:30,-3.43,-3.43
2011-11-15,18:36,4.94,4.94
2011-11-16,01:00,-4.59,-4.59
2011-11-16,07:12,3.99,3.99
2011-11-16,13:06,-3.31,-3.31
2011-11-16,19:30,5.23,5.23
2011-11-17,01:48,-3.87,-3.87
2011-11-17,08:00,4.23,4.23
2011-11-17,14:06,-3.32,-3.32
2011-11-17,20:06,5.14,5.14
2011-11-18,02:18,-4.09,-4.09
2011-11-18,08:30,4.08,4.08
2011-11-18,15:06,-4.07,-4.07
2011-11-18,21:00,3.87,3.87
2011-11-19,03:30,-4.82,-4.82
2011-11-19,09:54,3.75,3.75
2011-11-19,15:54,-4.46,-4.46
2011-11-19,22:06,3.96,3.96
2011-11-20,04:30,-5.28,-5.28
2011-11-20,10:48,4.25,4.25
2011-11-20,16:54,-4.72,-4.72
2011-11-20,23:18,4.16,4.16
2011-11-21,05:18,-5.05,-5.05
2011-11-21,11:42,5.05,5.05
2011-11-21,18:00,-4.67,-4.67
2011-11-22,00:00,4.78,4.78
2011-11-22,06:30,-4.99,-4.99
2011-11-22,12:48,5.7,5.7
2011-11-22,19:00,-5.79,-5.79
2011-11-23,01:12,5,5.0
2011-11-23,07:18,-5.12,-5.12
2011-11-23,13:42,7.64,7.64
2011-11-23,20:00,-4.85,-4.85
2011-11-24,02:06,5.75,5.75
2011-11-24,08:12,-4.54,-4.54
2011-11-24,14:36,7.66,7.66
2011-11-24,21:00,-5.94,-5.94
2011-11-25,03:12,6.16,6.16
2011-11-25,09:12,-5.62,-5.62
2011-11-25,15:30,7.14,7.14
2011-11-25,21:54,-7,-7.0
2011-11-26,04:00,5.75,5.75
2011-11-26,10:12,-5.86,-5.86
2011-11-26,16:18,7.1,7.1
2011-11-26,22:42,-6.91,-6.91
2011-11-27,05:00,5.69,5.69
2011-11-27,11:00,-5.27,-5.27
2011-11-27,17:06,7.1,7.1
2011-11-27,23:30,-6.02,-6.02
2011-11-28,05:36,5.57,5.57
2011-11-28,11:48,-5.07,-5.07
2011-11-28,18:00,6.33,6.33
2011-11-29,00:24,-6.26,-6.26
2011-11-29,06:48,4.82,4.82
2011-11-29,12:48,-4.69,-4.69
2011-11-29,19:00,6.14,6.14
2011-11-30,01:30,-4.76,-4.76
2011-11-30,07:42,5.63,5.63
2011-11-30,13:36,-3.63,-3.63
2011-11-30,20:00,5.76,5.76
2011-12-01,02:12,-4.59,-4.59
2011-12-01,08:36,4.46,4.46
2011-12-01,14:36,-3.66,-3.66
2011-12-01,20:48,4.88,4.88
2011-12-02,03:00,-4.23,-4.23
2011-12-02,09:24,4.24,4.24
2011-12-02,15:36,-3.75,-3.75
2011-12-02,21:48,4.39,4.39
2011-12-03,04:00,-3.91,-3.91
2011-12-03,10:30,3.96,3.96
2011-12-03,16:30,-3.84,-3.84
2011-12-03,22:42,3.63,3.63
2011-12-04,04:48,-3.82,-3.82
2011-12-04,11:12,3.98,3.98
2011-12-04,17:30,-3.93,-3.93
2011-12-04,23:42,3.42,3.42
2011-12-05,05:54,-3.99,-3.99
2011-12-05,12:12,3.94,3.94
2011-12-05,18:24,-3.99,-3.99
2011-12-06,00:42,3.35,3.35
2011-12-06,06:42,-3.32,-3.32
2011-12-06,13:06,4.45,4.45
2011-12-06,19:18,-3.95,-3.95
2011-12-07,01:36,3.71,3.71
2011-12-07,07:24,-3.1,-3.1
2011-12-07,13:48,5.03,5.03
2011-12-07,20:12,-3.69,-3.69
2011-12-08,02:00,4.3,4.3
2011-12-08,08:00,-2.42,-2.42
2011-12-08,14:42,4.93,4.93
2011-12-08,21:30,-4.65,-4.65
2011-12-09,02:54,3.38,3.38
2011-12-09,08:48,-4.32,-4.32
2011-12-09,15:00,4.99,4.99
2011-12-09,21:18,-4.49,-4.49
2011-12-10,03:36,3.67,3.67
2011-12-10,09:30,-4.2,-4.2
2011-12-10,15:42,5.24,5.24
2011-12-10,21:54,-4.44,-4.44
2011-12-11,04:00,3.68,3.68
2011-12-11,10:06,-4.33,-4.33
2011-12-11,16:18,4.77,4.77
2011-12-11,22:30,-5.27,-5.27
2011-12-12,05:00,3.5,3.5
2011-12-12,10:36,-4.42,-4.42
2011-12-12,16:48,4.98,4.98
2011-12-12,23:18,-5.6,-5.6
2011-12-13,05:30,3.79,3.79
2011-12-13,11:24,-4.42,-4.42
2011-12-13,17:48,5.52,5.52
2011-12-14,00:00,-4.92,-4.92
2011-12-14,06:06,4.33,4.33
2011-12-14,12:06,-3.99,-3.99
2011-12-14,18:12,5.52,5.52
2011-12-15,00:42,-4.73,-4.73
2011-12-15,06:42,4.57,4.57
2011-12-15,12:42,-4.15,-4.15
2011-12-15,19:12,5.25,5.25
2011-12-16,01:18,-4.68,-4.68
2011-12-16,07:30,4.64,4.64
2011-12-16,13:54,-4.69,-4.69
2011-12-16,19:48,4.38,4.38
2011-12-17,02:06,-4.99,-4.99
2011-12-17,08:36,4.67,4.67
2011-12-17,14:30,-3.84,-3.84
2011-12-17,20:48,4.97,4.97
2011-12-18,03:06,-4.46,-4.46
2011-12-18,09:30,5.23,5.23
2011-12-18,15:36,-3.33,-3.33
2011-12-18,21:42,4.73,4.73
2011-12-19,04:00,-4.27,-4.27
2011-12-19,10:18,5.16,5.16
2011-12-19,16:36,-4.37,-4.37
2011-12-19,23:00,4.19,4.19
2011-12-20,05:00,-4.79,-4.79
2011-12-20,11:24,5.2,5.2
2011-12-20,17:36,-5.08,-5.08
2011-12-21,00:00,4.24,4.24
2011-12-21,06:00,-4.07,-4.07
2011-12-21,12:18,5.86,5.86
2011-12-21,18:48,-5.19,-5.19
2011-12-22,01:00,4.79,4.79
2011-12-22,07:00,-4.39,-4.39
2011-12-22,13:30,6.09,6.09
2011-12-22,20:00,-5.75,-5.75
2011-12-23,02:06,4.97,4.97
2011-12-23,08:00,-4.78,-4.78
2011-12-23,14:30,7.43,7.43
2011-12-23,20:54,-5.95,-5.95
2011-12-24,02:42,5.18,5.18
2011-12-24,09:00,-5.26,-5.26
2011-12-24,15:06,6.86,6.86
2011-12-24,21:36,-6.56,-6.56
2011-12-25,04:00,5.02,5.02
2011-12-25,10:00,-5.28,-5.28
2011-12-25,16:00,6.73,6.73
2011-12-25,22:30,-6.36,-6.36
2011-12-26,04:48,5.47,5.47
2011-12-26,10:42,-4.87,-4.87
2011-12-26,17:00,6.55,6.55
2011-12-26,23:12,-6.09,-6.09
2011-12-27,05:30,5.32,5.32
2011-12-27,11:30,-4.88,-4.88
2011-12-27,17:48,6.36,6.36
2011-12-28,00:06,-5.29,-5.29
2011-12-28,06:30,6.09,6.09
2011-12-28,12:06,-3.84,-3.84
2011-12-28,18:36,5.94,5.94
2011-12-29,01:00,-5.51,-5.51
2011-12-29,06:48,4.38,4.38
2011-12-29,13:18,-5.11,-5.11
2011-12-29,19:18,4.06,4.06
