Date,Time (GMT),Verified (ft),Verified (ft) Max
2011-06-20,13:12,-2.76,-2.76
2011-06-20,19:30,3.73,3.73
2011-06-21,01:54,-2.25,-2.25
2011-06-21,07:54,3.42,3.42
2011-06-21,14:06,-2.44,-2.44
2011-06-21,20:12,3.68,3.68
2011-06-22,02:42,-2.04,-2.04
2011-06-22,08:36,3.07,3.07
2011-06-22,14:48,-2.11,-2.11
2011-06-22,21:12,3.7,3.7
2011-06-23,03:24,-1.68,-1.68
2011-06-23,09:30,3.01,3.01
2011-06-23,15:24,-1.77,-1.77
2011-06-23,21:30,3.81,3.81
2011-06-24,04:24,-1.57,-1.57
2011-06-24,10:24,3.05,3.05
2011-06-24,16:30,-1.4,-1.4
2011-06-24,22:54,3.86,3.86
2011-06-25,05:06,-1.32,-1.32
2011-06-25,11:12,3.25,3.25
2011-06-25,17:18,-1.31,-1.31
2011-06-25,23:30,3.82,3.82
2011-06-26,06:06,-1.76,-1.76
2011-06-26,12:12,2.96,2.96
2011-06-26,18:06,-1.44,-1.44
2011-06-27,00:18,3.64,3.64
2011-06-27,06:54,-2.24,-2.24
2011-06-27,13:06,2.75,2.75
2011-06-27,18:48,-1.8,-1.8
2011-06-28,01:00,3.58,3.58
2011-06-28,07:42,-2.45,-2.45
2011-06-28,13:36,2.97,2.97
2011-06-28,19:54,-1.79,-1.79
2011-06-29,02:00,3.92,3.92
2011-06-29,08:42,-2.51,-2.51
2011-06-29,14:12,3.32,3.32
2011-06-29,20:30,-2.14,-2.14
2011-06-30,02:42,3.86,3.86
2011-06-30,09:06,-3,-3.0
2011-06-30,15:24,3.18,3.18
2011-06-30,21:06,-2.5,-2.5
2011-07-01,03:30,3.96,3.96
2011-07-01,09:54,-3.2,-3.2
2011-07-01,16:06,3.49,3.49
2011-07-01,22:06,-2.58,-2.58
2011-07-02,04:12,4.18,4.18
2011-07-02,10:36,-3.36,-3.36
2011-07-02,16:42,3.63,3.63
2011-07-02,22:42,-2.78,-2.78
2011-07-03,04:54,4.29,4.29
2011-07-03,11:18,-3.33,-3.33
2011-07-03,17:30,3.97,3.97
2011-07-03,23:30,-2.82,-2.82
2011-07-04,05:36,4.26,4.26
2011-07-04,12:00,-3.39,-3.39
2011-07-04,18:18,4.14,4.14
2011-07-05,00:18,-2.9,-2.9
2011-07-05,06:36,4.15,4.15
2011-07-05,12:48,-3.4,-3.4
2011-07-05,19:06,4.22,4.22
2011-07-06,01:12,-2.98,-2.98
2011-07-06,07:24,3.87,3.87
2011-07-06,13:42,-3.16,-3.16
2011-07-06,20:00,4.31,4.31
2011-07-07,02:18,-2.91,-2.91
2011-07-07,08:24,3.57,3.57
2011-07-07,14:36,-3.07,-3.07
2011-07-07,20:48,4.23,4.23
2011-07-08,03:12,-3.04,-3.04
2011-07-08,09:30,3.49,3.49
2011-07-08,15:30,-2.77,-2.77
2011-07-08,21:42,4.49,4.49
2011-07-09,04:18,-2.7,-2.7
2011-07-09,10:18,3.65,3.65
2011-07-09,16:24,-2.6,-2.6
2011-07-09,22:42,4.33,4.33
2011-07-10,05:18,-3,-3.0
2011-07-10,11:36,3.34,3.34
2011-07-10,17:42,-2.7,-2.7
2011-07-11,00:00,4.15,4.15
2011-07-11,06:24,-3.19,-3.19
2011-07-11,12:30,3.38,3.38
2011-07-11,18:48,-2.61,-2.61
2011-07-12,01:00,4.41,4.41
2011-07-12,07:30,-3.15,-3.15
2011-07-12,13:36,3.68,3.68
2011-07-12,19:48,-2.57,-2.57
2011-07-13,02:00,4.5,4.5
2011-07-13,08:30,-3.44,-3.44
2011-07-13,14:36,3.77,3.77
2011-07-13,20:42,-2.6,-2.6
2011-07-14,03:00,4.46,4.46
2011-07-14,09:18,-3.33,-3.33
2011-07-14,15:18,3.94,3.94
2011-07-14,21:30,-2.32,-2.32
2011-07-15,03:30,4.83,4.83
2011-07-15,10:00,-3.16,-3.16
2011-07-15,16:12,3.95,3.95
2011-07-15,22:18,-2.68,-2.68
2011-07-16,04:30,4.52,4.52
2011-07-16,10:48,-3.34,-3.34
2011-07-16,16:54,3.73,3.73
2011-07-16,22:54,-2.82,-2.82
2011-07-17,05:06,4.02,4.02
2011-07-17,11:36,-3.41,-3.41
2011-07-17,17:36,3.55,3.55
2011-07-17,23:48,-2.89,-2.89
2011-07-18,05:48,3.46,3.46
2011-07-18,12:00,-3.27,-3.27
2011-07-18,18:12,3.49,3.49
2011-07-19,00:24,-2.77,-2.77
2011-07-19,06:24,3.38,3.38
2011-07-19,12:30,-2.8,-2.8
2011-07-19,19:06,3.8,3.8
2011-07-20,01:06,-2.16,-2.16
2011-07-20,07:12,3.43,3.43
2011-07-20,13:12,-2.33,-2.33
2011-07-20,19:36,3.73,3.73
2011-07-21,01:54,-2.13,-2.13
2011-07-21,07:54,2.96,2.96
2011-07-21,13:54,-2.2,-2.2
2011-07-21,20:18,3.41,3.41
2011-07-22,02:36,-2.28,-2.28
2011-07-22,08:48,2.37,2.37
2011-07-22,14:42,-2.07,-2.07
2011-07-22,20:54,3,3.0
2011-07-23,03:18,-2.19,-2.19
2011-07-23,09:42,2.44,2.44
2011-07-23,15:30,-1.47,-1.47
2011-07-23,21:48,3.25,3.25
2011-07-24,04:24,-2.05,-2.05
2011-07-24,10:30,2.38,2.38
2011-07-24,16:18,-1.42,-1.42
2011-07-24,22:36,3.13,3.13
2011-07-25,05:06,-1.82,-1.82
2011-07-25,11:18,2.65,2.65
2011-07-25,17:18,-1.21,-1.21
2011-07-25,23:30,3.48,3.48
2011-07-26,05:54,-1.74,-1.74
2011-07-26,12:18,2.94,2.94
2011-07-26,18:06,-1.44,-1.44
2011-07-27,00:30,3.88,3.88
2011-07-27,07:00,-2.3,-2.3
2011-07-27,13:12,2.94,2.94
2011-07-27,19:00,-1.85,-1.85
2011-07-28,01:24,3.79,3.79
2011-07-28,07:54,-2.62,-2.62
2011-07-28,14:00,3.18,3.18
2011-07-28,20:06,-2.29,-2.29
2011-07-29,02:12,4.03,4.03
2011-07-29,08:48,-2.96,-2.96
2011-07-29,14:48,3.69,3.69
2011-07-29,20:48,-2.62,-2.62
2011-07-30,03:00,4.49,4.49
2011-07-30,09:30,-3.2,-3.2
2011-07-30,15:30,3.78,3.78
2011-07-30,21:36,-2.97,-2.97
2011-07-31,03:42,4.38,4.38
2011-07-31,10:18,-3.54,-3.54
2011-07-31,16:24,4.08,4.08
2011-07-31,22:36,-3.16,-3.16
2011-08-01,04:36,4.36,4.36
2011-08-01,10:54,-3.64,-3.64
2011-08-01,17:06,4.42,4.42
2011-08-01,23:30,-3.54,-3.54
2011-08-02,05:06,4.36,4.36
2011-08-02,11:48,-3.58,-3.58
2011-08-02,17:48,4.64,4.64
2011-08-03,00:12,-3.2,-3.2
2011-08-03,06:18,4.36,4.36
2011-08-03,12:30,-3.33,-3.33
2011-08-03,18:42,4.92,4.92
2011-08-04,01:06,-2.96,-2.96
2011-08-04,07:18,4.27,4.27
2011-08-04,13:18,-2.92,-2.92
2011-08-04,19:30,4.8,4.8
2011-08-05,02:06,-3,-3.0
2011-08-05,08:06,3.81,3.81
2011-08-05,14:18,-2.76,-2.76
2011-08-05,20:30,4.55,4.55
2011-08-06,03:06,-2.97,-2.97
2011-08-06,09:00,3.4,3.4
2011-08-06,15:18,-2.63,-2.63
2011-08-06,21:30,4.28,4.28
2011-08-07,04:00,-2.81,-2.81
2011-08-07,10:18,3.35,3.35
2011-08-07,16:18,-2.13,-2.13
2011-08-07,22:36,4.51,4.51
2011-08-08,05:06,-2.47,-2.47
2011-08-08,11:18,3.52,3.52
2011-08-08,17:18,-1.97,-1.97
2011-08-08,23:48,4.6,4.6
2011-08-09,06:12,-2.5,-2.5
2011-08-09,12:30,3.69,3.69
2011-08-09,18:36,-1.91,-1.91
2011-08-10,00:48,4.8,4.8
2011-08-10,07:12,-2.15,-2.15
2011-08-10,13:24,3.81,3.81
2011-08-10,19:24,-2.08,-2.08
2011-08-11,01:36,4.54,4.54
2011-08-11,08:12,-2.67,-2.67
2011-08-11,14:18,3.84,3.84
2011-08-11,20:30,-2.54,-2.54
2011-08-12,02:36,4.25,4.25
2011-08-12,09:00,-3.03,-3.03
2011-08-12,15:12,3.69,3.69
2011-08-12,21:18,-2.84,-2.84
2011-08-13,03:24,4.03,4.03
2011-08-13,09:42,-3.16,-3.16
2011-08-13,15:54,3.71,3.71
2011-08-13,22:00,-2.82,-2.82
2011-08-14,04:06,3.95,3.95
2011-08-14,10:30,-2.97,-2.97
2011-08-14,16:30,3.97,3.97
2011-08-14,22:30,-2.56,-2.56
2011-08-15,04:48,4.32,4.32
2011-08-15,11:00,-2.43,-2.43
2011-08-15,17:00,4.62,4.62
2011-08-15,23:24,-2.1,-2.1
2011-08-16,05:18,3.94,3.94
2011-08-16,11:36,-2.59,-2.59
2011-08-16,17:42,4.18,4.18
2011-08-17,00:00,-2.38,-2.38
2011-08-17,06:00,3.49,3.49
2011-08-17,12:06,-2.86,-2.86
2011-08-17,18:18,3.66,3.66
2011-08-18,00:36,-2.61,-2.61
2011-08-18,06:48,3.16,3.16
2011-08-18,12:48,-2.4,-2.4
2011-08-18,19:00,3.6,3.6
2011-08-19,01:12,-2.23,-2.23
2011-08-19,07:12,2.93,2.93
2011-08-19,13:18,-2.18,-2.18
2011-08-19,19:36,3.52,3.52
2011-08-20,01:30,-2.05,-2.05
2011-08-20,07:54,2.9,2.9
2011-08-20,13:54,-1.94,-1.94
2011-08-20,20:06,3.38,3.38
2011-08-21,02:42,-2.09,-2.09
2011-08-21,08:48,2.57,2.57
2011-08-21,14:42,-1.67,-1.67
2011-08-21,21:18,3.24,3.24
2011-08-22,03:24,-1.71,-1.71
2011-08-22,09:30,2.64,2.64
2011-08-22,15:48,-1.83,-1.83
2011-08-22,22:06,2.84,2.84
2011-08-23,04:36,-1.92,-1.92
2011-08-23,10:36,2.29,2.29
2011-08-23,16:42,-1.63,-1.63
2011-08-23,22:48,2.86,2.86
2011-08-24,05:24,-2.23,-2.23
2011-08-24,11:36,2.38,2.38
2011-08-24,17:48,-1.89,-1.89
2011-08-25,00:00,3.2,3.2
2011-08-25,06:24,-2.38,-2.38
2011-08-25,12:36,2.78,2.78
2011-08-25,18:36,-2.04,-2.04
2011-08-26,00:48,3.6,3.6
2011-08-26,07:18,-2.94,-2.94
2011-08-26,13:48,3.17,3.17
2011-08-26,19:42,-2.71,-2.71
2011-08-27,01:48,3.73,3.73
2011-08-27,08:06,-3.11,-3.11
2011-08-27,14:18,3.89,3.89
2011-08-27,20:30,-2.66,-2.66
2011-08-28,02:42,4.71,4.71
2011-08-28,08:48,-1.15,-1.15
2011-08-28,14:36,8.22,8.22
2011-08-28,21:54,-2.24,-2.24
2011-08-29,03:42,1.93,1.93
2011-08-29,09:12,-4.02,-4.02
2011-08-29,15:42,4.56,4.56
2011-08-29,22:06,-3.61,-3.61
2011-08-30,04:12,4.3,4.3
2011-08-30,10:30,-3.78,-3.78
2011-08-30,16:48,4.76,4.76
2011-08-30,23:06,-3.66,-3.66
2011-08-31,05:06,4.32,4.32
2011-08-31,11:30,-3.68,-3.68
2011-08-31,17:30,4.79,4.79
2011-08-31,23:54,-3.74,-3.74
2011-09-01,06:00,4.37,4.37
2011-09-01,12:12,-3.42,-3.42
2011-09-01,18:18,5.01,5.01
2011-09-02,00:48,-3.45,-3.45
2011-09-02,06:54,4.22,4.22
2011-09-02,13:06,-2.8,-2.8
2011-09-02,19:12,5.02,5.02
2011-09-03,01:48,-2.98,-2.98
2011-09-03,07:48,3.88,3.88
2011-09-03,14:00,-2.78,-2.78
2011-09-03,20:12,4.46,4.46
2011-09-04,02:48,-2.92,-2.92
2011-09-04,08:54,3.4,3.4
2011-09-04,15:00,-2.38,-2.38
2011-09-04,21:06,4.09,4.09
2011-09-05,03:42,-2.68,-2.68
2011-09-05,10:00,3.29,3.29
2011-09-05,16:06,-2.21,-2.21
2011-09-05,22:30,3.93,3.93
2011-09-06,04:54,-2.53,-2.53
2011-09-06,11:12,3.25,3.25
2011-09-06,17:18,-2.41,-2.41
2011-09-06,23:36,3.78,3.78
2011-09-07,05:48,-2.01,-2.01
2011-09-07,11:54,3.91,3.91
2011-09-07,18:24,-1.99,-1.99
2011-09-08,00:30,3.82,3.82
2011-09-08,07:00,-2.38,-2.38
2011-09-08,12:48,3.75,3.75
2011-09-08,19:00,-2.24,-2.24
2011-09-09,01:30,3.78,3.78
2011-09-09,07:48,-2.3,-2.3
2011-09-09,14:00,3.61,3.61
2011-09-09,20:06,-2.26,-2.26
2011-09-10,02:18,4.09,4.09
2011-09-10,08:30,-2.38,-2.38
2011-09-10,14:30,3.92,3.92
2011-09-10,20:36,-2.51,-2.51
2011-09-11,03:00,4.41,4.41
2011-09-11,09:12,-2.19,-2.19
2011-09-11,15:18,4.36,4.36
2011-09-11,21:36,-2.38,-2.38
2011-09-12,03:36,4.01,4.01
2011-09-12,09:48,-2.56,-2.56
2011-09-12,15:54,4.17,4.17
2011-09-12,22:00,-2.75,-2.75
2011-09-13,04:12,3.79,3.79
2011-09-13,10:18,-2.59,-2.59
2011-09-13,16:36,4.16,4.16
2011-09-13,22:30,-2.59,-2.59
2011-09-14,04:42,3.76,3.76
2011-09-14,10:54,-2.46,-2.46
2011-09-14,17:00,4.08,4.08
2011-09-14,23:12,-2.61,-2.61
2011-09-15,05:18,3.51,3.51
2011-09-15,11:06,-2.25,-2.25
2011-09-15,17:36,4.08,4.08
2011-09-16,00:12,-2.79,-2.79
2011-09-16,06:12,2.43,2.43
2011-09-16,11:54,-2.47,-2.47
2011-09-16,18:18,3.54,3.54
2011-09-17,00:42,-2.46,-2.46
2011-09-17,06:36,2.47,2.47
2011-09-17,12:24,-2.3,-2.3
2011-09-17,19:00,3.33,3.33
2011-09-18,01:12,-2.49,-2.49
2011-09-18,07:18,2.64,2.64
2011-09-18,13:06,-1.94,-1.94
2011-09-18,19:30,3.89,3.89
2011-09-19,01:54,-1.59,-1.59
2011-09-19,08:00,3.03,3.03
2011-09-19,14:00,-1.74,-1.74
2011-09-19,20:18,3.39,3.39
2011-09-20,02:48,-1.92,-1.92
2011-09-20,09:00,2.91,2.91
2011-09-20,15:06,-1.58,-1.58
2011-09-20,21:30,3.14,3.14
2011-09-21,03:54,-1.96,-1.96
2011-09-21,09:48,2.48,2.48
2011-09-21,15:54,-1.97,-1.97
2011-09-21,22:18,2.99,2.99
2011-09-22,04:36,-2.21,-2.21
2011-09-22,11:00,3.01,3.01
2011-09-22,17:06,-2.1,-2.1
2011-09-22,23:30,3.44,3.44
2011-09-23,05:36,-2.57,-2.57
2011-09-23,12:06,3.04,3.04
2011-09-23,18:00,-2.34,-2.34
2011-09-24,00:18,3.68,3.68
2011-09-24,06:48,-2.58,-2.58
2011-09-24,13:06,3.54,3.54
2011-09-24,19:06,-2.99,-2.99
2011-09-25,01:30,3.84,3.84
2011-09-25,07:42,-3.33,-3.33
2011-09-25,14:00,3.97,3.97
2011-09-25,20:12,-3.36,-3.36
2011-09-26,02:12,4.14,4.14
2011-09-26,08:12,-3.42,-3.42
2011-09-26,14:42,4.66,4.66
2011-09-26,21:06,-3.57,-3.57
2011-09-27,03:06,4.51,4.51
2011-09-27,09:18,-3.49,-3.49
2011-09-27,15:24,5.21,5.21
2011-09-27,21:48,-3.61,-3.61
2011-09-28,04:00,4.68,4.68
2011-09-28,10:00,-3.26,-3.26
2011-09-28,16:18,5.88,5.88
2011-09-28,22:48,-3.16,-3.16
2011-09-29,04:48,5.16,5.16
2011-09-29,10:48,-3.14,-3.14
2011-09-29,17:06,5.48,5.48
2011-09-29,23:48,-3.5,-3.5
2011-09-30,05:36,4.32,4.32
2011-09-30,11:36,-3.19,-3.19
2011-09-30,18:00,5.31,5.31
2011-10-01,00:24,-3.24,-3.24
2011-10-01,06:30,4.47,4.47
2011-10-01,12:48,-2.63,-2.63
2011-10-01,18:48,5.27,5.27
2011-10-02,01:24,-3.13,-3.13
2011-10-02,07:30,4.13,4.13
2011-10-02,13:54,-2.26,-2.26
2011-10-02,19:54,4.62,4.62
2011-10-03,02:18,-2.72,-2.72
2011-10-03,08:48,3.52,3.52
2011-10-03,14:42,-2.27,-2.27
2011-10-03,20:54,3.92,3.92
2011-10-04,03:36,-2.24,-2.24
2011-10-04,09:36,3.33,3.33
2011-10-04,16:00,-2.13,-2.13
2011-10-04,22:06,3.75,3.75
2011-10-05,04:30,-2.55,-2.55
2011-10-05,10:48,3.06,3.06
2011-10-05,16:54,-1.99,-1.99
2011-10-05,23:00,3.71,3.71
2011-10-06,05:36,-2.72,-2.72
2011-10-06,11:48,3.06,3.06
2011-10-06,18:06,-2.76,-2.76
2011-10-07,00:18,3.28,3.28
2011-10-07,06:36,-2.41,-2.41
2011-10-07,12:36,3.57,3.57
2011-10-07,19:06,-2.47,-2.47
2011-10-08,01:12,3.38,3.38
2011-10-08,07:24,-2.65,-2.65
2011-10-08,13:30,3.19,3.19
2011-10-08,19:48,-3.02,-3.02
2011-10-09,01:54,3.07,3.07
2011-10-09,08:00,-3.13,-3.13
2011-10-09,14:12,3.03,3.03
2011-10-09,20:42,-3.03,-3.03
2011-10-10,02:36,3.48,3.48
2011-10-10,08:48,-2.67,-2.67
2011-10-10,14:54,3.8,3.8
2011-10-10,21:12,-3.09,-3.09
2011-10-11,03:18,3.53,3.53
2011-10-11,09:18,-2.49,-2.49
2011-10-11,15:30,4.26,4.26
2011-10-11,21:48,-2.56,-2.56
2011-10-12,03:54,4.03,4.03
2011-10-12,09:54,-2.04,-2.04
2011-10-12,16:00,4.47,4.47
2011-10-12,22:18,-2.09,-2.09
2011-10-13,04:30,4.41,4.41
2011-10-13,10:18,-1.56,-1.56
2011-10-13,16:30,4.68,4.68
2011-10-13,23:00,-2.25,-2.25
2011-10-14,05:00,4.01,4.01
2011-10-14,11:12,-1.45,-1.45
2011-10-14,17:12,4.76,4.76
2011-10-14,23:42,-1.65,-1.65
2011-10-15,05:24,3.39,3.39
2011-10-15,11:24,-2.72,-2.72
2011-10-15,17:48,3.59,3.59
2011-10-16,00:00,-2.69,-2.69
2011-10-16,06:18,2.37,2.37
2011-10-16,12:00,-2.7,-2.7
2011-10-16,18:30,2.85,2.85
2011-10-17,00:36,-2.41,-2.41
2011-10-17,06:48,3.06,3.06
2011-10-17,12:54,-2.27,-2.27
2011-10-17,19:06,3.2,3.2
2011-10-18,01:36,-2.16,-2.16
2011-10-18,07:36,2.86,2.86
2011-10-18,13:36,-1.69,-1.69
2011-10-18,19:54,3.34,3.34
2011-10-19,02:12,-1.94,-1.94
2011-10-19,08:30,3.43,3.43
2011-10-19,14:18,-1.13,-1.13
2011-10-19,20:54,4.75,4.75
2011-10-20,03:24,-1.31,-1.31
2011-10-20,09:36,4.09,4.09
2011-10-20,15:42,-0.89,-0.89
2011-10-20,21:42,3.09,3.09
2011-10-21,04:24,-2.68,-2.68
2011-10-21,10:24,2.44,2.44
2011-10-21,16:42,-2.43,-2.43
2011-10-21,23:00,2.67,2.67
2011-10-22,05:06,-2.79,-2.79
2011-10-22,11:36,3.26,3.26
2011-10-22,17:48,-2.65,-2.65
2011-10-23,00:00,3.48,3.48
2011-10-23,06:12,-2.87,-2.87
2011-10-23,12:30,4.11,4.11
2011-10-23,18:48,-3.03,-3.03
2011-10-24,01:06,3.89,3.89
2011-10-24,07:12,-3.06,-3.06
2011-10-24,13:24,4.58,4.58
2011-10-24,19:48,-3.36,-3.36
2011-10-25,01:48,4.25,4.25
2011-10-25,08:06,-3.29,-3.29
2011-10-25,14:00,4.64,4.64
2011-10-25,20:42,-4.28,-4.28
2011-10-26,02:48,3.63,3.63
2011-10-26,09:00,-3.89,-3.89
2011-10-26,15:12,5.3,5.3
2011-10-26,21:30,-3.7,-3.7
2011-10-27,03:36,4.56,4.56
2011-10-27,09:36,-3.22,-3.22
2011-10-27,15:48,5.71,5.71
2011-10-27,22:36,-3.65,-3.65
2011-10-28,04:06,4.19,4.19
2011-10-28,10:30,-3.7,-3.7
2011-10-28,16:54,5.33,5.33
2011-10-28,23:18,-3.61,-3.61
2011-10-29,05:24,4.09,4.09
2011-10-29,11:30,-3.4,-3.4
2011-10-29,18:00,5.12,5.12
2011-10-29,23:24,-2.63,-2.63
2011-10-30,06:00,4.37,4.37
2011-10-30,12:24,-4.13,-4.13
2011-10-30,18:48,3.68,3.68
2011-10-31,01:06,-3.34,-3.34
2011-10-31,07:12,3.85,3.85
2011-10-31,13:24,-2.99,-2.99
2011-10-31,19:36,3.74,3.74
2011-11-01,02:00,-3.39,-3.39
2011-11-01,08:24,3.41,3.41
2011-11-01,14:24,-1.82,-1.82
2011-11-01,20:12,4.01,4.01
2011-11-02,03:00,-2.76,-2.76
2011-11-02,09:12,3.7,3.7
2011-11-02,15:36,-1.63,-1.63
2011-11-02,21:42,3.29,3.29
2011-11-03,04:00,-2.69,-2.69
2011-11-03,10:12,3.19,3.19
2011-11-03,16:42,-2.19,-2.19
2011-11-03,22:42,2.89,2.89
2011-11-04,04:48,-2.45,-2.45
2011-11-04,11:18,3,3.0
2011-11-04,17:42,-2.37,-2.37
2011-11-04,23:42,2.98,2.98
2011-11-05,06:12,-2.37,-2.37
2011-11-05,12:06,3.72,3.72
2011-11-05,18:24,-2.05,-2.05
2011-11-06,00:36,3.17,3.17
2011-11-06,06:48,-2.22,-2.22
2011-11-06,12:54,3.4,3.4
2011-11-06,19:18,-2.92,-2.92
2011-11-07,01:30,2.54,2.54
2011-11-07,07:24,-2.98,-2.98
2011-11-07,13:36,2.46,2.46
2011-11-07,20:00,-3.45,-3.45
2011-11-08,02:12,2.47,2.47
2011-11-08,08:00,-2.58,-2.58
2011-11-08,14:12,3.63,3.63
2011-11-08,20:42,-3.01,-3.01
2011-11-09,02:42,3.04,3.04
2011-11-09,08:42,-2.34,-2.34
2011-11-09,14:54,3.74,3.74
2011-11-09,21:18,-2.84,-2.84
2011-11-10,03:36,3.43,3.43
2011-11-10,09:12,-1.93,-1.93
2011-11-10,15:42,4.18,4.18
2011-11-10,21:48,-2.48,-2.48
2011-11-11,03:48,3.71,3.71
2011-11-11,09:48,-2.06,-2.06
2011-11-11,16:06,3.82,3.82
2011-11-11,22:36,-3.57,-3.57
2011-11-12,04:36,1.72,1.72
2011-11-12,10:30,-3.43,-3.43
2011-11-12,16:42,3.02,3.02
2011-11-12,23:12,-3.73,-3.73
2011-11-13,05:18,2.01,2.01
2011-11-13,11:06,-2.79,-2.79
2011-11-13,17:12,3.59,3.59
2011-11-13,23:30,-3.02,-3.02
2011-11-14,05:54,2.95,2.95
2011-11-14,11:54,-2.25,-2.25
2011-11-14,18:06,3.51,3.51
2011-11-15,00:06,-2.9,-2.9
2011-11-15,06:30,2.73,2.73
2011-11-15,12:36,-2.7,-2.7
2011-11-15,19:00,2.96,2.96
2011-11-16,01:00,-3.05,-3.05
2011-11-16,07:24,2.86,2.86
2011-11-16,13:36,-2.17,-2.17
2011-11-16,19:36,3.35,3.35
2011-11-17,02:00,-2.27,-2.27
2011-11-17,07:54,3.38,3.38
2011-11-17,14:12,-2.41,-2.41
2011-11-17,20:36,3.06,3.06
2011-11-18,03:12,-2.83,-2.83
2011-11-18,09:12,2.33,2.33
2011-11-18,15:30,-3.3,-3.3
2011-11-18,21:30,2.36,2.36
2011-11-19,04:00,-3.19,-3.19
2011-11-19,09:54,2.4,2.4
2011-11-19,16:18,-3.4,-3.4
2011-11-19,22:30,2.19,2.19
2011-11-20,04:48,-3.34,-3.34
2011-11-20,11:06,2.93,2.93
2011-11-20,17:24,-3.54,-3.54
2011-11-20,23:36,2.37,2.37
2011-11-21,05:36,-3.66,-3.66
2011-11-21,11:54,3.41,3.41
2011-11-21,18:30,-3.48,-3.48
2011-11-22,00:36,3.56,3.56
2011-11-22,06:36,-2.82,-2.82
2011-11-22,12:54,4.47,4.47
2011-11-22,19:30,-3.72,-3.72
2011-11-23,01:42,3.58,3.58
2011-11-23,07:18,-2.37,-2.37
2011-11-23,13:30,5.61,5.61
2011-11-23,20:36,-3.87,-3.87
2011-11-24,02:30,3.47,3.47
2011-11-24,08:36,-3.44,-3.44
2011-11-24,14:42,5.28,5.28
2011-11-24,21:06,-3.48,-3.48
2011-11-25,03:18,4.26,4.26
2011-11-25,09:30,-3.46,-3.46
2011-11-25,15:30,4.83,4.83
2011-11-25,22:06,-4.26,-4.26
2011-11-26,04:12,3.57,3.57
2011-11-26,10:18,-3.86,-3.86
2011-11-26,16:30,4.57,4.57
2011-11-26,23:00,-4.26,-4.26
2011-11-27,05:00,3.72,3.72
2011-11-27,11:06,-3.38,-3.38
2011-11-27,17:24,4.7,4.7
2011-11-27,23:48,-3.61,-3.61
2011-11-28,06:00,3.89,3.89
2011-11-28,12:00,-3.19,-3.19
2011-11-28,18:18,4.18,4.18
2011-11-29,00:36,-3.6,-3.6
2011-11-29,06:54,3.4,3.4
2011-11-29,12:54,-2.96,-2.96
2011-11-29,19:00,3.91,3.91
2011-11-30,01:18,-2.71,-2.71
2011-11-30,07:42,4.44,4.44
2011-11-30,14:00,-2.19,-2.19
2011-11-30,20:00,3.29,3.29
2011-12-01,02:06,-3.03,-3.03
2011-12-01,08:42,2.94,2.94
2011-12-01,15:06,-2.57,-2.57
2011-12-01,21:06,2.87,2.87
2011-12-02,03:18,-2.63,-2.63
2011-12-02,09:30,3.36,3.36
2011-12-02,15:48,-2.22,-2.22
2011-12-02,21:54,2.52,2.52
2011-12-03,04:12,-2.94,-2.94
2011-12-03,10:36,2.74,2.74
2011-12-03,16:54,-2.11,-2.11
2011-12-03,22:54,2.39,2.39
2011-12-04,04:48,-2.55,-2.55
2011-12-04,11:18,2.97,2.97
2011-12-04,17:30,-2.51,-2.51
2011-12-04,23:54,2.51,2.51
2011-12-05,05:48,-2.5,-2.5
2011-12-05,12:12,2.82,2.82
2011-12-05,18:42,-2.95,-2.95
2011-12-06,00:42,2.35,2.35
2011-12-06,06:36,-2.24,-2.24
2011-12-06,13:00,3.26,3.26
2011-12-06,19:30,-2.72,-2.72
2011-12-07,01:24,2.64,2.64
2011-12-07,07:36,-2.19,-2.19
2011-12-07,13:42,3.52,3.52
2011-12-07,20:00,-2.56,-2.56
2011-12-08,02:18,3.47,3.47
2011-12-08,08:36,-2,-2.0
2011-12-08,12:36,1.34,1.34
2011-12-08,19:30,-3.65,-3.65
2011-12-09,03:00,2.22,2.22
2011-12-09,08:36,-2.93,-2.93
2011-12-09,14:54,3.12,3.12
2011-12-09,21:06,-3.63,-3.63
2011-12-10,03:30,3.11,3.11
2011-12-10,09:42,-2.5,-2.5
2011-12-10,15:36,3.38,3.38
2011-12-10,22:00,-3.77,-3.77
2011-12-11,04:12,2.78,2.78
2011-12-11,10:12,-2.56,-2.56
2011-12-11,16:12,3.53,3.53
2011-12-11,22:48,-3.85,-3.85
2011-12-12,04:48,2.64,2.64
2011-12-12,10:42,-3.04,-3.04
2011-12-12,17:00,3.49,3.49
2011-12-12,23:18,-3.83,-3.83
2011-12-13,05:30,2.97,2.97
2011-12-13,11:36,-3.15,-3.15
2011-12-13,17:42,3.39,3.39
2011-12-14,00:00,-3.45,-3.45
2011-12-14,06:06,3.28,3.28
2011-12-14,12:00,-2.56,-2.56
2011-12-14,18:18,3.78,3.78
2011-12-15,00:36,-3.07,-3.07
2011-12-15,07:00,3.82,3.82
2011-12-15,13:12,-2.17,-2.17
2011-12-15,19:06,3.66,3.66
2011-12-16,01:24,-2.92,-2.92
2011-12-16,07:42,3.17,3.17
2011-12-16,13:48,-3.48,-3.48
2011-12-16,20:24,1.81,1.81
2011-12-17,02:12,-3.28,-3.28
2011-12-17,08:30,3.19,3.19
2011-12-17,15:12,-2.77,-2.77
2011-12-17,21:06,2.85,2.85
2011-12-18,03:18,-2.94,-2.94
